Data collector,Date,Country,City,Postal code,Latitude/Longitude,Image link,Source,Building category,Occupancy group,Occupancy type,Number of floors (excl. basement),Basement,Material,Roof shape,Roof covers,Shutters,Window area,Remarks,@
Yie Rou,28-10-23,New Zealand ,Timaru,7910,"-44.3999554,171.2459119",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Single ply membrane,No,About 20% of surface,,
Yie Rou,28-10-23,New Zealand ,Timaru,7910,"-44.3994009,171.2459028",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Metal roof cover,No,About 20% of surface,,
Yie Rou,28-10-23,New Zealand ,Timaru,7910,"-44.3988562,171.2458935",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Metal roof cover,No,About 20% of surface,,
Yie Rou,28-10-23,New Zealand ,Timaru,7910,"-44.3985314,171.2450205",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,Yes,Masonry,Gable,Shingles,Yes,About 20% of surface,,
Yie Rou,28-10-23,New Zealand ,Timaru,7910,"-44.3985364,171.2439329",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Metal roof cover,No,About 20% of surface,,
Yie Rou,28-10-23,New Zealand ,Timaru,7910,"-44.3985354,171.243296",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Hip,Shingles,No,About 20% of surface,,
Yie Rou,28-10-23,New Zealand ,Timaru,7910,"-44.3986637,171.242537",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,Yes,Wood,Gable,Metal roof cover,No,About 33% of surface,,
Yie Rou,28-10-23,New Zealand ,Timaru,7910,"-44.3985403,171.241897",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Flat,Built up roof,No,About 33% of surface,,
Yie Rou,28-10-23,New Zealand ,Timaru,7910,"-44.3985449,171.2412119",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Metal roof cover,No,About 20% of surface,,
Yie Rou,28-10-23,New Zealand ,Timaru,7910,"-44.3985395,171.2406212",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,Yes,Masonry,Hip,Metal roof cover,Yes,Much less than 20%,,
Yie Rou,28-10-23,New Zealand ,Oamaru,-,"-45.0808623,170.9182043",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Concrete,Gable,Single ply membrane,No,About 20% of surface,,
Yie Rou,28-10-23,New Zealand ,Oamaru,-,"-45.0799481,170.9181531",,Google Maps,Engineered commercial building,COM: Commerical,COM1: Retail trade,1,No,Masonry,Flat,Built up roof,No,50% or more of surface,,
Yie Rou,28-10-23,New Zealand ,Oamaru,-,"-45.0782552,170.9180987",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Metal roof cover,No,About 20% of surface,,
Yie Rou,28-10-23,New Zealand ,Oamaru,-,"-45.076396,170.918083",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,Yes,Masonry,Gable,Shingles,Yes,About 20% of surface,,
Yie Rou,28-10-23,New Zealand ,Oamaru,-,"-45.076119,170.9180809",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Metal roof cover,No,About 20% of surface,,
Yie Rou,28-10-23,New Zealand ,Oamaru,-,"-45.07583,170.9195316",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Metal roof cover,Yes,About 20% of surface,,
Nirvik,28-10-23,Australia,Hackham,5163,"-35.139633159080624, 138.52815310426945",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Metal roof cover,No,Much less than 20%,,
Nirvik,28-10-23,Australia,Hackham,5163,"-35.13961650135872, 138.52833304052191",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,Much less than 20%,,
Nirvik,28-10-23,Australia,Hackham,5163,"-35.13930586599892, 138.52854683709398",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,Much less than 20%,,
Nirvik,28-10-23,Australia,Hackham,5163,"-35.13960570561886, 138.52860794753758",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Shingles,No,Much less than 20%,,
Nirvik,28-10-23,Australia,Hackham,5163,"-35.13935167490452, 138.52882862407935",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,Much less than 20%,,
Nirvik,28-10-23,Australia,Hackham,5163,"-35.13961264633854, 138.52892707976466",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,Yes,Much less than 20%,,
Nirvik,28-10-23,Australia,Hackham,5163,"-35.13937388527156, 138.5277965368444",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Shingles,Yes,Much less than 20%,,
Nirvik,28-10-23,Australia,Hackham,5163,"-35.1394391281907, 138.52764715580463",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,Much less than 20%,,
Nirvik,28-10-23,Australia,Hackham,5163,"-35.13964318549389, 138.5276675259464",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,Much less than 20%,,
Nirvik,28-10-23,Australia,Hackham,5163,"-35.140342806659746, 138.52797647309788",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Shingles,No,Much less than 20%,,
Nirvik,29-10-23,Australia,Chisholm,2905,"-35.41941929718745, 149.12848395787879",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Shingles,No,Much less than 20%,,
Nirvik,29-10-23,Australia,Chisholm,2905,"-35.419358386964134, 149.12914801827898",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,Much less than 20%,,
Nirvik,29-10-23,Australia,Chisholm,2905,"-35.41932558912941, 149.12887779458293",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,Much less than 20%,,
Nirvik,29-10-23,Australia,Chisholm,2905,"-35.41914051540164, 149.12910202276836",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Shingles,No,Much less than 20%,,
Nirvik,29-10-23,Australia,Chisholm,2905,"-35.419145200817695, 149.12871968496503",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,Much less than 20%,,
Nirvik,29-10-23,Australia,Chisholm,2905,"-35.41877036667053, 149.12866793999916",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,Much less than 20%,,
Nirvik,29-10-23,Australia,Chisholm,2905,"-35.41937947127118, 149.1299931861002",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,2,No,Masonry,Gable,Shingles,No,Much less than 20%,,
Nirvik,29-10-23,Australia,Chisholm,2905,"-35.419292791282246, 149.12976608319443",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,2,No,Masonry,Hip,Shingles,No,Much less than 20%,,
Nirvik,29-10-23,Australia,Chisholm,2905,"-35.41896012667387, 149.12961659773768",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Shingles,Yes,Much less than 20%,,
Nirvik,29-10-23,Australia,Chisholm,2905,"-35.41903509346579, 149.13001618386298",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Shingles,No,Much less than 20%,,
Nirvik,29-10-23,Australia,Mermaid Beach,4218,"-28.055354993688255, 153.43878109897364",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,3,No,Masonry,Flat,Built up roof,No,Much less than 20%,,
Nirvik,29-10-23,Australia,Mermaid Beach,4218,"-28.055730060642286, 153.43856579843833",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,Much less than 20%,,
Nirvik,29-10-23,Australia,Mermaid Beach,4218,"-28.055821359641172, 153.43881744843372",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,2,No,Wood,Gable,Shingles,No,Much less than 20%,,
Nirvik,29-10-23,Australia,Mermaid Beach,4218,"-28.055964476830773, 153.43867764289982",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,2,No,Masonry,Hip,Shingles,No,Much less than 20%,,
Nirvik,29-10-23,Australia,Mermaid Beach,4218,"-28.05608538602998, 153.43876432233614",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Metal roof cover,No,Much less than 20%,,
Nirvik,29-10-23,Australia,Mermaid Beach,4218,"-28.056137204216586, 153.4389544578738",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,2,No,Masonry,Hip,Shingles,No,Much less than 20%,,
Nirvik,29-10-23,Australia,Mermaid Beach,4218,"-28.05641109993086, 153.43905791397518",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,3,No,Masonry,Hip,Shingles,No,Much less than 20%,,
Nirvik,29-10-23,Australia,Mermaid Beach,4218,"-28.05713161506694, 153.43909705954107",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,2,No,Steel,Flat,Built up roof,No,Much less than 20%,,
Nirvik,29-10-23,Australia,Mermaid Beach,4218,"-28.05726239297899, 153.4391865350882",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,3,No,Steel,Flat,Built up roof,No,Much less than 20%,,
Nirvik,29-10-23,Australia,Mermaid Beach,4218,"-28.057257457972998, 153.44046995002725",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,2,No,Masonry,Gable,Shingles,No,Much less than 20%,,
Yie Rou,29-10-23,New Zealand ,Napier ,4110,"-39.4920258,176.9131159",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Single ply membrane,No,50% or more of surface,,
Yie Rou,29-10-23,New Zealand ,Napier ,4110,"-39.4926961,176.9128086",,Google Maps,Engineered commercial building,COM: Commerical,COM8: Entertainment,1,No,Masonry,Flat,Built up roof,Yes,Much less than 20%,,
Yie Rou,29-10-23,New Zealand ,Napier ,4110,"-39.4932661,176.9107879",,Google Maps,Engineered commercial building,COM: Commerical,COM8: Entertainment,1,No,Masonry,Hip,Shingles,No,50% or more of surface,,
Yie Rou,29-10-23,New Zealand ,Napier ,4110,"-39.4941632,176.9070418",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,2,No,Masonry,Gable,Metal roof cover,No,About 20% of surface,,
Yie Rou,29-10-23,New Zealand ,Napier ,4110,"-39.4937495,176.90596",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,About 20% of surface,,
Yie Rou,29-10-23,New Zealand ,Napier ,4110,"-39.491958,176.9114318",,Google Maps,Engineered commercial building,COM: Commerical,COM8: Entertainment,1,No,Concrete,Hip,Shingles,No,50% or more of surface,,
Yie Rou,29-10-23,New Zealand ,Gisborne,4010,"-38.6447563,177.9920745",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Shingles,No,About 20% of surface,,
Yie Rou,29-10-23,New Zealand ,Gisborne,4010,"-38.6447721,177.9911169",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Hip,Metal roof cover,Yes,Much less than 20%,,
Yie Rou,29-10-23,New Zealand ,Gisborne,4010,"-38.6447896,177.9903212",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Metal roof cover,No,About 20% of surface,,
Yie Rou,29-10-23,New Zealand ,Gisborne,4010,"-38.6449371,177.9899095",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Metal roof cover,No,About 20% of surface,,
Yie Rou,29-10-23,New Zealand ,Gisborne,4010,"-38.6456547,177.9902147",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Metal roof cover,No,About 20% of surface,,
Yie Rou,29-10-23,New Zealand ,Gisborne,4010,"-38.6455717,177.9909015",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Metal roof cover,No,About 20% of surface,,
Yie Rou,29-10-23,New Zealand ,Gisborne,4010,"-38.6460111,177.991381",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Metal roof cover,No,About 20% of surface,,
Yie Rou,29-10-23,New Zealand ,Gisborne,4010,"-38.6463824,177.9916703",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Metal roof cover,No,About 20% of surface,,
Yie Rou,29-10-23,New Zealand ,Gisborne,4010,"-38.6464938,177.9916369",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Metal roof cover,No,About 20% of surface,,
Yie Rou,29-10-23,New Zealand ,Upokongaro,4575,"-39.8685073,175.1141589",,Google Maps,Engineered residential building,RES: Residential,RES4: Temporary lodging,1,No,Masonry,Hip,Metal roof cover,No,About 20% of surface,,
Yie Rou,29-10-23,New Zealand ,Upokongaro,4575,"-39.8690518,175.114253",,Google Maps,Engineered commercial building,COM: Commerical,COM8: Entertainment,1,No,Wood,Gable,Metal roof cover,No,About 20% of surface,,
Yie Rou,29-10-23,New Zealand ,Feilding,4702,"-40.2265438,175.5640655",,Google Maps,Engineered residential building,RES: Residential,RES4: Temporary lodging,2,No,Concrete,Flat,Built up roof,No,About 33% of surface,,
Yie Rou,29-10-23,New Zealand ,Feilding,4702,"-40.2280841,175.5628844",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Single ply membrane,Yes,About 20% of surface,,
Yie Rou,29-10-23,New Zealand ,Feilding,4702,"-40.2288994,175.5621384",,Google Maps,Engineered residential building,RES: Residential,RES4: Temporary lodging,1,No,Wood,Gable,Shingles,No,About 20% of surface,,
Yie Rou,29-10-23,New Zealand ,Feilding,4702,"-40.2292911,175.5618498",,Google Maps,Engineered commercial building,REL: Religious,REL: Religious building,1,No,Masonry,Flat,Metal roof cover,No,Much less than 20%,,
Yie Rou,29-10-23,New Zealand ,Feilding,4702,"-40.2297282,175.562188",,Google Maps,Engineered commercial building,COM: Commerical,COM4: Professional services,1,No,Masonry,Flat,Built up roof,No,About 20% of surface,,
Yie Rou,29-10-23,New Zealand ,Feilding,4702,"-40.2306273,175.5679693",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Concrete,Hip,Metal roof cover,No,About 20% of surface,,
Yie Rou,29-10-23,New Zealand ,Feilding,4702,"-40.2303157,175.5677949",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Metal roof cover,No,About 20% of surface,,
Yie Rou,30-10-23,China,Hebei,50049,"38.1387968,114.5715122",,Google Maps,Engineered commercial building,REL: Religious,REL: Religious building,2,No,Wood,Hip,Shingles,No,Much less than 20%,,
Yie Rou,30-10-23,China,Hebei,50012,"38.0410004,114.516777",,Google Maps,Engineered commercial building,COM: Commerical,COM8: Entertainment,2,No,Masonry,Flat,Built up roof,No,About 33% of surface,,
Yie Rou,30-10-23,China,Hebei,51432,"37.975357,114.5235581",,Google Maps,Engineered commercial building,EDU: Education,EDU2: Universities,5,No,Concrete,Flat,Built up roof,No,About 33% of surface,,
Yie Rou,30-10-23,China,Hebei,50094,"37.9770408,114.4701435",,Google Maps,Engineered residential building,RES: Residential,RES3: Multi-Family building ,6 or more,No,Concrete,Flat,Built up roof,No,About 33% of surface,,
Yie Rou,30-10-23,China,Hebei,50025,"37.998177,114.5136966",,Google Maps,Engineered residential building,RES: Residential,RES3: Multi-Family building ,6 or more,No,Concrete,Flat,Built up roof,No,About 33% of surface,,
Yie Rou,30-10-23,China,Hebei,50000,"38.0284354,114.4463419",,Google Maps,Engineered commercial building,COM: Commerical,COM4: Professional services,6 or more,No,Steel,Flat,Built up roof,No,About 20% of surface,,
Yie Rou,30-10-23,China,Hebei,50000,"38.0284354,114.4463419",,Google Maps,Engineered commercial building,COM: Commerical,COM1: Retail trade,4,No,Masonry,Flat,Built up roof,No,Much less than 20%,,
Yie Rou,30-10-23,China,Hebei,-,"38.0849864,114.4343293",,Google Maps,Engineered residential building,RES: Residential,RES3: Multi-Family building ,6 or more,No,Concrete,Flat,Built up roof,No,About 20% of surface,,
Yie Rou,30-10-23,China,Hebei,50041,"38.0784403,114.5058176",,Google Maps,Engineered residential building,RES: Residential,RES3: Multi-Family building ,6 or more,No,Masonry,Flat,Built up roof,No,About 20% of surface,,
Yie Rou,30-10-23,China,Hebei,50001,"38.0410995,114.4826889",,Google Maps,Engineered commercial building,GOV: Government,GOV1: General public services,3,No,Masonry,Flat,Built up roof,No,50% or more of surface,,
Yie Rou,30-10-23,China,Hebei,50001,"38.0410995,114.4826889",,Google Maps,Engineered residential building,RES: Residential,RES4: Temporary lodging,6 or more,No,Masonry,Flat,Built up roof,No,About 20% of surface,,
Yie Rou,30-10-23,China,Hebei,50037,"38.0319911,114.6143111",,Google Maps,Engineered commercial building,COM: Commerical,COM4: Professional services,6 or more,No,Concrete,Flat,Built up roof,No,About 33% of surface,,
Yie Rou,30-10-23,China,Hebei,50037,"38.0319911,114.6143111",,Google Maps,Engineered residential building,RES: Residential,RES3: Multi-Family building ,6 or more,No,Masonry,Hip,Shingles,No,About 20% of surface,,
Yie Rou,30-10-23,China,Hebei,50056,"38.0161214,114.4739595",,Google Maps,Engineered commercial building,COM: Commerical,COM3: Personal and repair services,3,No,Concrete,Flat,Built up roof,No,About 33% of surface,,
Yie Rou,30-10-23,China,Hebei,-,"38.0172427,114.476653",,Google Maps,Engineered residential building,RES: Residential,RES3: Multi-Family building ,6 or more,No,Concrete,Flat,Built up roof,No,About 33% of surface,,
Yie Rou,30-10-23,China,Hebei,50017,"38.0442069,114.5348247",,Google Maps,Engineered commercial building,EDU: Education,EDU2: Universities,6 or more,No,Masonry,Flat,Built up roof,No,About 20% of surface,,
Yie Rou,30-10-23,China,Hebei,50050,"38.0692215,114.4393768",,Google Maps,Engineered residential building,RES: Residential,RES3: Multi-Family building ,6 or more,No,Masonry,Flat,Built up roof,No,About 33% of surface,,
Yie Rou,30-10-23,China,Hebei,-,"38.0810033,114.5580951",,Google Maps,Engineered residential building,RES: Residential,RES3: Multi-Family building ,6 or more,No,Concrete,Flat,Built up roof,No,About 33% of surface,,
Yie Rou,30-10-23,China,Hebei,50010,"38.0432423,114.5186721",,Google Maps,Engineered commercial building,COM: Commerical,COM1: Retail trade,6 or more,No,Steel,Flat,Built up roof,No,50% or more of surface,,
Yie Rou,30-10-23,China,Hebei,50010,"38.046646,114.5124088",,Google Maps,Engineered residential building,RES: Residential,RES3: Multi-Family building ,6 or more,No,Concrete,Flat,Built up roof,No,About 20% of surface,,
Yie Rou,30-10-23,China,Zhengding,50049,"38.159765,114.5605953",,Google Maps,Engineered residential building,RES: Residential,RES3: Multi-Family building ,6 or more,No,Masonry,Flat,Built up roof,No,About 33% of surface,,
Yie Rou,30-10-23,China,Zhengding,50049,"38.147274,114.5749359",,Google Maps,Engineered commercial building,COM: Commerical,COM8: Entertainment,2,No,Masonry,Hip,Shingles,No,Much less than 20%,,
Yie Rou,30-10-23,China,Shaanxi,-,"36.5920395,109.496062",,Google Maps,Engineered commercial building,REL: Religious,REL: Religious building,2,No,Concrete,Hip,Shingles,No,Much less than 20%,,
Yie Rou,30-10-23,China,Shaanxi,-,"36.5966453,109.4920518",,Google Maps,Engineered commercial building,COM: Commerical,COM4: Professional services,6 or more,No,Masonry,Flat,Built up roof,No,50% or more of surface,,
Nirvik,31-10-23,New Zealand ,Mosgiel,9024,"-45.869164409813834, 170.35441649279744",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Metal roof cover,No,Much less than 20%,,
Nirvik,31-10-23,New Zealand ,Mosgiel,9024,"-45.869164409813834, 170.35441649279744",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,Much less than 20%,,
Nirvik,31-10-23,New Zealand ,Mosgiel,9024,"-45.8693518848982, 170.35445184826207",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Metal roof cover,No,Much less than 20%,,
Nirvik,31-10-23,New Zealand ,Mosgiel,9024,"-45.86949391105631, 170.35456335395804",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Metal roof cover,No,Much less than 20%,,
Nirvik,31-10-23,New Zealand ,Mosgiel,9024,"-45.86960185070068, 170.3546667007104",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Metal roof cover,No,Much less than 20%,,
Nirvik,31-10-23,New Zealand ,Mosgiel,9024,"-45.869438994325144, 170.35498761954275",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,Much less than 20%,,
Nirvik,31-10-23,New Zealand ,Mosgiel,9024,"-45.86988400771346, 170.35489515141177",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Metal roof cover,No,Much less than 20%,,
Nirvik,31-10-23,New Zealand ,Mosgiel,9024,"-45.86957344555653, 170.35510456454816",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Metal roof cover,No,Much less than 20%,,
Nirvik,31-10-23,New Zealand ,Mosgiel,9024,"-45.870086629655766, 170.35525686502453",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,Much less than 20%,,
Nirvik,31-10-23,New Zealand ,Mosgiel,9024,"-45.87036878421167, 170.35547443712315",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Metal roof cover,No,Much less than 20%,,
Nirvik,31-10-23,New Zealand ,Dunedin,9011,"-45.88298330245948, 170.47639661808483",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Hip,Metal roof cover,No,Much less than 20%,,
Nirvik,31-10-23,New Zealand ,Dunedin,9011,"-45.88293800738051, 170.4761964109354",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Metal roof cover,No,Much less than 20%,,
Nirvik,31-10-23,New Zealand ,Dunedin,9011,"-45.88288225954025, 170.47582853029266",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,2,No,Wood,Hip,Metal roof cover,No,Much less than 20%,,
Nirvik,31-10-23,New Zealand ,Dunedin,9011,"-45.882979818223866, 170.4766393692479",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,Much less than 20%,,
Nirvik,31-10-23,New Zealand ,Dunedin,9011,"-45.883190614080235, 170.47663436406913",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Metal roof cover,No,Much less than 20%,,
Nirvik,31-10-23,New Zealand ,Dunedin,9011,"-45.88308260308019, 170.476959700687",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Metal roof cover,No,Much less than 20%,,
Nirvik,31-10-23,New Zealand ,Dunedin,9011,"-45.883340435442335, 170.47701475765308",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,Much less than 20%,,
Nirvik,31-10-23,New Zealand ,Dunedin,9011,"-45.88313835071935, 170.4771023482979",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Metal roof cover,No,Much less than 20%,,
Nirvik,31-10-23,New Zealand ,Dunedin,9011,"-45.88313835071935, 170.4771023482979",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Metal roof cover,No,Much less than 20%,,
Nirvik,31-10-23,New Zealand ,Dunedin,9011,"-45.88339095650823, 170.47718243115767",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Shingles,No,Much less than 20%,,
Nirvik,1-11-23,New Zealand ,Wellington,5011,"-41.20596450361476, 174.92227306669628",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Metal roof cover,No,Much less than 20%,,
Nirvik,1-11-23,New Zealand ,Wellington,5011,"-41.20596056455022, 174.92226259528417",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Metal roof cover,No,Much less than 20%,,
Nirvik,1-11-23,New Zealand ,Wellington,5011,"-41.20591198273105, 174.92195543384295",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Metal roof cover,No,Much less than 20%,,
Nirvik,1-11-23,New Zealand ,Wellington,5011,"-41.20591198273105, 174.92195543384295",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Metal roof cover,No,Much less than 20%,,
Nirvik,1-11-23,New Zealand ,Wellington,5011,"-41.20603278069163, 174.92130446103891",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Metal roof cover,No,Much less than 20%,,
Nirvik,1-11-23,New Zealand ,Wellington,5011,"-41.20607218070287, 174.92112386718318",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Metal roof cover,No,Much less than 20%,,
Nirvik,1-11-23,New Zealand ,Wellington,5011,"-41.20607218070287, 174.92112386718318",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Metal roof cover,No,Much less than 20%,,
Nirvik,1-11-23,New Zealand ,Wellington,5011,"-41.205657265281694, 174.92101566259024",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Metal roof cover,No,Much less than 20%,,
Nirvik,1-11-23,New Zealand ,Wellington,5011,"-41.205620500495016, 174.92087778899585",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Metal roof cover,No,Much less than 20%,,
Nirvik,1-11-23,New Zealand ,Wellington,5011,"-41.20601178178219, 174.9208062343359",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Metal roof cover,No,Much less than 20%,,
Yie Rou,2-11-23,China ,Beijing ,-,"39.7506512,116.3312459",,Google Maps,Engineered commercial building,COM: Commerical,COM7: Medical clinic,6 or more,No,Masonry,Flat,Built up roof,No,50% or more of surface,,
Yie Rou,2-11-23,China ,Beijing ,102628,"39.7527351,116.3596878",,Google Maps,Engineered residential building,RES: Residential,RES3: Multi-Family building ,6 or more,No,Masonry,Flat,Built up roof,No,About 33% of surface,,
Yie Rou,2-11-23,China ,Beijing ,-,"39.76239,116.3259148",,Google Maps,Engineered commercial building,COM: Commerical,COM1: Retail trade,6 or more,No,Steel,Flat,Built up roof,No,50% or more of surface,,
Yie Rou,2-11-23,China ,Beijing ,102627,"39.789675,116.326305",,Google Maps,Engineered commercial building,COM: Commerical,COM1: Retail trade,3,No,Masonry,Flat,Built up roof,No,Much less than 20%,,
Yie Rou,2-11-23,China ,Beijing ,-,"39.8067093,116.4360199",,Google Maps,Engineered residential building,RES: Residential,RES3: Multi-Family building ,6 or more,No,Masonry,Flat,Built up roof,No,About 33% of surface,,
Yie Rou,2-11-23,China ,Beijing ,102676,"39.7990069,116.4731281",,Google Maps,Engineered commercial building,COM: Commerical,COM7: Medical clinic,6 or more,No,Masonry,Flat,Built up roof,No,About 33% of surface,,
